CNPJ,Endereço Completo,Latitude,Longitude,Região
52418505000174,"Rua RAFAEL DIAS COSTA, 140, DONA CATARINA, São Roque, São Paulo",-23.4214027,-47.1647888,São Roque
27461192000190,"Avenida PASCHOAL SANTI, 957, Vilarejo, Cabreúva, São Paulo",-23.2755188,-47.0599521,Cabreúva
21010503000380,"Rua JOSEFA ALVES SIQUEIRA, 5891, JARDIM ANHANGUERA, Praia Grande, São Paulo",-24.00583,-46.40278,Praia Grande
57764096000181,"Avenida FLORA, 829, Jardim Jaguaribe, Osasco, São Paulo",-23.5613402,-46.79033,Osasco
21010503000460,"Rua MARINA, 1081, Centro, Mongaguá, São Paulo",-24.09306,-46.62083,Mongaguá
21010503000622,"Avenida NOSSA SENHORA DE FATIMA, 430, Agenor de Campos, Mongaguá, São Paulo",-24.127765,-46.6898597,Mongaguá
21010503000703,"Rua GUILHERME RAPOSO DE ALMEIDA, 373, CIDADE NAUTICA, São Vicente, São Paulo",-23.96306,-46.39194,São Vicente
21010503000894,"Avenida VEREADOR ALVARO GUIMARAES, 148, Radio Clube, Santos, São Paulo",-23.96083,-46.33361,Santos
21010503000975,"Avenida MARTINS FONTES, 1101, Vila Nova, Cubatão, São Paulo",-23.895,-46.42528,Cubatão
21010503001351,"Avenida SANTOS DUMONT, 1503, SITIO PAECARA (VICENTE DE CARV, Guarujá, São Paulo",-23.9540438,-46.2912372,Guarujá
21010503001432,"Avenida ANCHIETA, 2300, ALBATROZ, Bertioga, São Paulo",-23.8376018,-46.1298621,Bertioga
14958571000148,"Rua AFONSO CHAVES, 1083, Cidade Ocian, Praia Grande, São Paulo",-24.00583,-46.40278,Praia Grande
07149309000197,"Rua Julio Prestes, 1055, Centro, Sete Barras, São Paulo",-24.3840612,-47.9284094,Sete Barras
53687752000139,"Rua ITAPEVA, 142, Bela Vista, São Paulo, São Paulo",-23.5582442,-46.6508379,São Paulo
21010503001513,"Avenida LUCIANO DE BONA, 2027, Vila Romar, Peruíbe, São Paulo",-24.2936254,-46.9770747,Peruíbe
21010503001602,"Rua ANTONIO CANDIDO DA SILVA, 57, VILA SONIA, Praia Grande, São Paulo",-23.9999472,-46.4461932,Praia Grande
21010503001785,"Avenida APROVADA 294, 775, Boraceia, Bertioga, São Paulo",-23.85444,-46.13861,Bertioga
21010503001866,"Avenida JOAQUIM JORGE PERALTA, 166, PARQUE SAO LUIS, Cubatão, São Paulo",-23.895,-46.42528,Cubatão
21010503001947,"Avenida DOS CAICARAS, 1682, Jardim Las Palmas, Guarujá, São Paulo",-23.9999291,-46.273905,Guarujá
21010503002080,"Rua BENEDITA CUSTODIO, 175, Samambaia, Praia Grande, São Paulo",-24.0329352,-46.5216928,Praia Grande
21010503002161,"Avenida SANTISTA, 833, MORRO DE NOVA CINTRA, Santos, São Paulo",-23.9458312,-46.3552528,Santos
07732866000136,"Rua SOLDADO CONSTITUCIONALISTA, 54, Jardim Soares, Itapira, São Paulo",-22.43611,-46.82167,Itapira
59413621000140,"Rua CORRIENTES, 14, Lapa, São Paulo, São Paulo",-23.5220098,-46.7114385,São Paulo
00963312000109,"Rua CARLOS OLIVEIRA RODRIGUES, 101, Jardim Josane, Sorocaba, São Paulo",-23.4520305,-47.3701706,Sorocaba
21010503002242,"Estrada DO CASCALHO, 415, BOICUCANGA, São Sebastião, São Paulo",-23.7787433,-45.6144153,São Sebastião
21010503002404,"Rua FREI GASPAR, 2000, PARQUE SAO VICENTE, São Vicente, São Paulo",-23.9593943,-46.3987638,São Vicente
21010503002838,"Avenida ANA COSTA, 364, Gonzaga, Santos, São Paulo",-23.963222,-46.3323295,Santos
62220637000140,"Avenida ANDRE LUIS, 723, PICANCO, Guarulhos, São Paulo",-23.4390401,-46.5454237,Guarulhos
47130867000125,"Rua MARTINHO DE CAMPOS, 433, Vila Anastacio, São Paulo, São Paulo",-23.515852,-46.7207453,São Paulo
60441110000110,"Rua GUERINO FURLAN, 366, COLINAS DE SAO JOSE, Louveira, São Paulo",-23.100585,-46.9781594,Louveira
46115580000163,"Avenida Itaquera, 2226, V.S.Maria, São Paulo, São Paulo",-23.5542277,-46.4832701,São Paulo
07855458000171,"Rua DR EMILIO MARTINS RIBEIRO, 141, Centro, Miracatu, São Paulo",-24.28139,-47.45972,Miracatu
43391097000113,"Avenida TANCREDO NEVES, 1041, Cachoeira, Guarujá, São Paulo",-23.99306,-46.25639,Guarujá
53343661000186,"Rua NICARAGUA, 307, N EUROPA, Campinas, São Paulo",-22.932135,-47.0672406,Campinas
09124906000192,"Rua PARAPUA, 832, Itaberaba, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
32044276000168,"Rua JUAN VICENTE, 42, Bandeiras, Osasco, São Paulo",-23.5597828,-46.8138944,Osasco
13759045000609,"Rua CONSTANCIO COLALILO, 630, Vila Augusta, Guarulhos, São Paulo",-23.4830163,-46.5375843,Guarulhos
13759045000358,"Avenida SALGADO FILHO, 1536, Centro, Guarulhos, São Paulo",-23.4644593,-46.5303663,Guarulhos
04998253000319,"Rua HADDOCK LOBO, 328, CERQUEIRA CESAR, São Paulo, São Paulo",-23.5620377,-46.6659896,São Paulo
09096468000104,"Rua SENADOR FLAQUER, 294, São José, São Caetano do Sul, São Paulo",-23.6340594,-46.5752863,São Caetano do Sul
40621147000113,"Rua JULIA LOPES DE ALMEIDA, 288, VILA PAULICEIA, São Paulo, São Paulo",-23.4883423,-46.6142367,São Paulo
32012796000199,"Rua CAIOWAA, 1759, Sumaré, São Paulo, São Paulo",-22.82194,-47.26694,Sumaré
05879591000132,"Rua MMDC, 546, PAULICEIA, São Bernardo do Campo, São Paulo",-23.6747014,-46.5915321,São Bernardo do Campo
07077428000181,"Rua Rosalvo José da Silva, 23-B, Jardim Carumbé, São Paulo, São Paulo",-22.0,-49.0,Iacanga
56909705000180,"Avenida GISELE CONSTANTINO, 1870, PARQUE BELA VISTA, Votorantim, São Paulo",-23.5377965,-47.4660261,Votorantim
05218394000172,"Estrada FERNANDO NOBRE, 283/487, PARQUE RINCAO, Cotia, São Paulo",-23.60389,-46.91917,Cotia
08772290000101,"Rua MATHEUS GROU, 159, Pinheiros, São Paulo, São Paulo",-23.56729,-46.69232,São Paulo
51711254000159,"Rua kahei nakamura, 308, Jardim Miracatu, Miracatu, São Paulo",-24.28139,-47.45972,Miracatu
51071896000130,"Avenida AFONSO PENA, 622, Aparecida, Santos, São Paulo",-23.9715042,-46.3023726,Santos
17114475000101,"Rua HAMLETO MENQUINI, 41, PARQUE RES.POTIGUARA, Itu, São Paulo",-23.26417,-47.29917,Itu
12842782000195,"Avenida Otto Baumgart, 500, Vila Guilherme, São Paulo, São Paulo",-23.5174969,-46.6149398,São Paulo
05218394000172,"Estrada MUNICIPAL VALENCIO CALLEGARI, 2002, .., Sumaré, São Paulo",-22.82194,-47.26694,Sumaré
05218394000172,"Rua LUIS VAZ DE CAMOES, 177, Cumbica, Guarulhos, São Paulo",-23.46667,-46.46667,Guarulhos
49949472000346,"Avenida DOUTOR MOURA RIBEIRO, 116, MARAPE, Santos, São Paulo",-23.9593718,-46.3480246,Santos
06342246000128,"Rua JOAO FELIZARDO, 477, Vila Antunes, Cajati, São Paulo",-24.7323312,-48.1103442,Cajati
04306951000144,"Rua Andradina, 178, Cidade Nova I, Itu, São Paulo",-23.26417,-47.29917,Itu
57189186000196,"Avenida ANTONIO STECK, 129, SAGRADO CORACAO DE JESUS, Louveira, São Paulo",-23.08639,-46.95056,Louveira
11971667000158,"Avenida MAJOR ANTONIO DA SILVEIRA CAMARGO, 148, Centro, Cabreúva, São Paulo",-23.3054129,-47.133016,Cabreúva
12832951000106,"Rua Viriato Correia, 70, Jardim do Lago, Jundiaí, São Paulo",-23.2215932,-46.8624959,Jundiaí
17322763000313,"Rua ALEXANDRINA MATHIAS DE OLIVEIRA, 77, PARQUE DAS HORTENSIAS, Itupeva, São Paulo",-23.15306,-47.05778,Itupeva
61192795002387,"Rua DOMINGOS DE MORAIS, 1999, Vila Mariana, São Paulo, São Paulo",-23.593603,-46.6360456,São Paulo
05218394000172,"Rua ANTONIO OVIDIO RODRIGUES, 1389, PQ INDUSTRIAL JUNDIAI II, Jundiaí, São Paulo",-23.1557772,-47.0198521,Jundiaí
05218394000172,"Avenida VASCO MASSAFELI, 1010, JARDIM MARIA TEREZA, Cotia, São Paulo",-23.60389,-46.91917,Cotia
49949472000265,"Rua ALEXANDRE MARTINS, 125, Aparecida, Santos, São Paulo",-23.9747386,-46.3091598,Santos
12838412000184,"Avenida GUILHERME COTCHING, 1746, Vila Maria, São Paulo, São Paulo",-23.5147153,-46.5866614,São Paulo
15547982000103,"Rua CORA CORALINA, 195, Anhanguera, Praia Grande, São Paulo",-24.0199067,-46.4894587,Praia Grande
00063960004945,"Rodovia REGIS BITENCOURT KM 293,5, S/N, POTUPEVA, Itapecerica da Serra, São Paulo",-23.71694,-46.84917,Itapecerica da Serra
10913576000101,"Avenida ANTONIO LOUZADA ANTUNES, 205, JARDIM PEDRO JOSE NUNES, São Paulo, São Paulo",-23.5021947,-46.4645312,São Paulo
39456953000102,"Rua COAPA, 109, JARDIM LEONOR, Cotia, São Paulo",-23.6100554,-46.9326524,Cotia
08657337000188,"Avenida SENADOR FLAQUER, 862, Vila Euclides, São Bernardo do Campo, São Paulo",-23.6927638,-46.5586558,São Bernardo do Campo
44448892000163,"Rua LAZARA DE OLIVEIRA LEITE, 371, Demarchi, São Bernardo do Campo, São Paulo",-23.7284559,-46.5582636,São Bernardo do Campo
46112942000162,"Avenida WENCESLAU BRAZ, 640, VILA POPULAR, Itapetininga, São Paulo",-23.563419,-48.0152876,Itapetininga
46112942000243,"Rua ARY DE ALMEIDA, 71, CAMBUI, Itapetininga, São Paulo",-23.59167,-48.05306,Itapetininga
96442330000106,"Rua Martim Francisco, 723, Santa Cecília, São Paulo, São Paulo",-23.5429535,-46.6545662,São Paulo
02109378000153,"Rua HERBART, 47, Lapa, São Paulo, São Paulo",-23.5194474,-46.7012017,São Paulo
09011996000105,"Avenida ARICANDUVA, 5555, Vila Matilde, São Paulo, São Paulo",-23.5659937,-46.504011,São Paulo
31690065000130,"Rua FERNANDO FONSECA KVINT, 40, Terra Preta, Mairiporã, São Paulo",-23.24389,-46.55222,Mairiporã
45578450000102,"Avenida DONA GERTRUDES, 1127, ALVINOPOLIS, Atibaia, São Paulo",-23.1244356,-46.5647979,Atibaia
02702956000160,"Rua PROFESSOR TOLEDO, 194, Centro, Araçoiaba da Serra, São Paulo",-23.5050525,-47.6182181,Araçoiaba da Serra
17233154001106,"Avenida PREF. JOSE LOZANO ARAUJO, 1110, CENTRO, Paulínia, São Paulo",-22.76111,-47.15417,Paulínia
17233154000711,"Rua REGENTE FEIJO, 166, VILA SAO FRANCISCO, Mauá, São Paulo",-23.6726791,-46.4503303,Mauá
48920739000148,"Rua DAS BARREIRAS, 63, Camburi, São Sebastião, São Paulo",-23.7681278,-45.6544502,São Sebastião
57248916000182,"Avenida JABAQUARA, 2592, Planalto Paulista, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
17322763000232,"Rua ALFREDO CARLOS SAO JOSE, 47, JD EUROPA, Itupeva, São Paulo",-23.15306,-47.05778,Itupeva
05422192000148,"Praça BENEDITO MARTINS DA CRUZ, 20, Centro, Cajamar, São Paulo",-23.35611,-46.87694,Cajamar
54313374000196,"Rua Minas Gerais, 300, Vila Boa Vista, Barueri, São Paulo",-23.5011283,-46.8754334,Barueri
00519423000201,"Avenida CARLOS LIVIERO, 942, Vila Liviero, São Paulo, São Paulo",-23.6463226,-46.5955091,São Paulo
23829776000114,"Rua DO CONHECIMENTO, 1233, Melvi, Praia Grande, São Paulo",-24.0347778,-46.5302849,Praia Grande
44969009000180,"Rua BR DE LADARIO, 670, BRAZ, São Paulo, São Paulo",-23.55,-46.61667,São Paulo
07947496000154,"Avenida DR. FRANCISCO RANIERI, 834, Lauzane Pta., São Paulo, São Paulo",-23.476523,-46.6450418,São Paulo
47858602000148,"Rua DOM VILARES, 1700, Vila das Merces, São Paulo, São Paulo",-23.6252244,-46.611855,São Paulo
17178798000169,"Avenida VINICIUS DE MORAES, 143, VILA SAO PAULO, Ferraz de Vasconcelos, São Paulo",-23.5578807,-46.3669865,Ferraz de Vasconcelos
58756078000110,"Rua CAROLUS-DURAN, 346, VILA GILDA, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
35002882000109,"Rua DJALMA DUTRA, 266, Luz, São Paulo, São Paulo",-23.5337146,-46.6286686,São Paulo
67393207000144,"Avenida JOAO PAULO ABLAS, 45, Jardim da Glória, Cotia, São Paulo",-23.5977232,-46.8415226,Cotia
07947496000235,"Avenida TUCURUVI, 248, Tucuruvi, São Paulo, São Paulo",-23.4787794,-46.6088101,São Paulo
07947496000316,"Avenida CORONEL SEZEFREDO FAGUNDES, 4800, Tucuruvi, São Paulo, São Paulo",-23.4704114,-46.6055149,São Paulo
31567826000160,"Rua SANTA EROTILDES, 80, VILA DOS REMEDIOS, Osasco, São Paulo",-23.5205292,-46.7534175,Osasco
17322763000585,"Rua SANTA CLARA, 175, Residencial Santo Antonio, Itupeva, São Paulo",-23.1624922,-47.0454896,Itupeva
13759045000196,"Avenida ONZE DE AGOSTO, 256, Jd. Zaira, Guarulhos, São Paulo",-23.4644112,-46.5364085,Guarulhos
13759045000510,"Rua LUIS GOIS, 1877, MIRANDOPOLIS, São Paulo, São Paulo",-23.6040646,-46.6460655,São Paulo
33688717000127,"Avenida ANDROMEDA, 2811, Jardim Satelite, São José dos Campos, São Paulo",-23.219906,-45.8914207,São José dos Campos
17016832000107,"Rua ANTONIO JOAQUIM LEME, 02, Vila Prudente de Moraes, Itu, São Paulo",-23.285001,-47.2893848,Itu
07751737000195,"Rua PREFEITO JOSE CARLOS, 962, JD SANTA JULIA, Itupeva, São Paulo",-23.1553979,-47.046005,Itupeva
04152923000110,"Rua CAMPINA GRANDE DO SUL, 237, Jardim Centenario, Guarulhos, São Paulo",-23.46278,-46.53333,Guarulhos
11188360000266,"Estrada DOM JOAO NERI, 2416, Jardim Bartira, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
11188360000185,"Rua SANTA ETELVINA, 10, JARDIM SANTA TERESINHA, São Paulo, São Paulo",-23.5250364,-46.4286611,São Paulo
11188360000509,"Rua GERONIMO BARBOSA DA SILVA, 1624, JARDIM NAZARETH, São Paulo, São Paulo",-23.18111,-46.395,Nazaré Paulista
03922786000192,"Avenida WALTER ENGRACIA DE OLIVEIRA, 39, Estancia Lynce, Atibaia, São Paulo",-23.1249196,-46.5512118,Atibaia
97536721000152,"Rua 21 DE ABRIL, 470, Centro, Bom Jesus dos Perdões, São Paulo",-23.135,-46.46528,Bom Jesus dos Perdões
03183344000171,"Avenida DR.ALIPIO FERREIRA, 676, Centro, Piracaia, São Paulo",-23.0538678,-46.3498227,Piracaia
54507264000165,"Rua AGOSTINHO DE PAIVA, 529, C REDONDO, São Paulo, São Paulo",-23.6520726,-46.789662,São Paulo
11054938000100,"Estrada CAMPO LIMPO, DO, 3000, Vila Prel, São Paulo, São Paulo",-23.3454526,-46.8424578,Cajamar
49187917000136,"Rua CAV NAMI JAFET, 145, Centro, Guarujá, São Paulo",-23.99306,-46.25639,Guarujá
08084864000140,"Rua PEDRO BASSI, 499, Santo Antonio, Louveira, São Paulo",-23.0862536,-46.9806053,Louveira
40941238000136,"Rua FRANCISCO DE PAULA RIBEIRO, 264, Estuario, Santos, São Paulo",-23.9687118,-46.3033049,Santos
57043267000183,"Rua CARNOT, 388, Pari, São Paulo, São Paulo",-23.5314722,-46.622215,São Paulo
58707522000108,"Rua DOUTOR JOSE HIGINO, 111, VILA ORATORIO, São Paulo, São Paulo",-23.5686126,-46.5793677,São Paulo
59300376000164,"Estrada MUNICIPAL MARIA DA CONCEICAO BAPTISTA, 35, CACHOEIRA BAIXO, Piracaia, São Paulo",-23.060736,-46.3671408,Piracaia
20248913000139,"Avenida SALVADOR MARKOWICZ, 339, Lagos de Santa Helena, Bragança Paulista, São Paulo",-22.9806161,-46.5299192,Bragança Paulista
03616124000194,"Avenida INDEPENDENCIA, 278, Rocio, Cananéia, São Paulo",-25.0069457,-47.9313292,Cananéia
49107473000181,"Rua DEPUTADO GOUVEIA FRANCO, 3, Parque Mandaqui, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
53227435000130,"Rua ANDARAI, 630, Vila Maria, São Paulo, São Paulo",-23.5226024,-46.5900265,São Paulo
27596927000192,"Avenida ADUTORA, 80, Jardim Nova Poá, Poá, São Paulo",-23.5533733,-46.3447391,Poá
03125730000107,"Avenida Marechal Tito, 6829, Itaim Paulista, São Paulo, São Paulo",-23.4927223,-46.3885539,São Paulo
12183833000114,"Avenida São Jorge, 923, Vila Mirim, Praia Grande, São Paulo",-24.00583,-46.40278,Praia Grande
22963024000189,"Rua MUNIZ DE SOUZA, 918, Aclimação, São Paulo, São Paulo",-23.5708485,-46.627986,São Paulo
26422161000167,"Rua HOLANDESA, 150, CIDADE JARDIM CUMBICA (JARDIM, Guarulhos, São Paulo",-23.46278,-46.53333,Guarulhos
02658500000140,"Rua GUARAITA, 6, SAO MIGUEL PAULISTA, São Paulo, São Paulo",-23.493,-46.43646,São Paulo
07968590000190,"Rua JOAO PUGA BERTINI, 12, Terra Preta, Mairiporã, São Paulo",-23.24389,-46.55222,Mairiporã
22341181000152,"Rua ANTONIO JOAQUIM LEME, 2, Vila Prudente de Moraes, Itu, São Paulo",-23.285001,-47.2893848,Itu
58453340000158,"Rua ATLANTICA, 230, Jardim do Mar, São Bernardo do Campo, São Paulo",-23.6910052,-46.5552196,São Bernardo do Campo
52320512000139,"Rua DESEMBARGADOR ISNARD DOS REIS, 1246, Cidade Kemel, São Paulo, São Paulo",-23.50861,-46.35583,Poá
17793656000101,"Avenida Professor José Munhoz, 685, Jardim Munhoz, Guarulhos, São Paulo",-23.46278,-46.53333,Guarulhos
11925854000103,"Rua CECILIA MEIRELES, 537, JARDIM JAPAO, São Paulo, São Paulo",-23.5118251,-46.5797465,São Paulo
09376437000107,"Avenida ALFREDO ANDRÉ, 905, Jardim Brasil, Atibaia, São Paulo",-23.11694,-46.55028,Atibaia
09376437000280,"Rua ADOLFO ANDRE, 100, Centro, Atibaia, São Paulo",-23.1129695,-46.5555231,Atibaia
16960314000176,"Avenida PREFEITO ANTONIO J.TOLEDO GARCIA LOPES, 1525, Jd.das Cerejeiras, Atibaia, São Paulo",-23.11694,-46.55028,Atibaia
09376437000360,"Avenida DA SAUDADE, 61, Centro, Atibaia, São Paulo",-23.1159122,-46.5488536,Atibaia
13759045000277,"Avenida PADRE ANTÔNIO JOSÉ DOS SANTOS, 296, Cidade Monções, São Paulo, São Paulo",-20.85028,-50.09167,Monções
22668523000143,"Rua JOSE OLIVA MELO, 85, Centro, Biritiba-Mirim, São Paulo",-23.5731197,-46.0391715,Biritiba Mirim
54446063000103,"Avenida DIEDERICHSEN, 1277, Vila Guarani, São Paulo, São Paulo",-23.6332458,-46.6371398,São Paulo
53269743000128,"Rua ALMEIDA TORRES, 428, ACLIMACAO, São Paulo, São Paulo",-23.569768,-46.6262303,São Paulo
18021688000151,"Rua ANTONIO BARACAL, 561, MORRINHOS I, Guarujá, São Paulo",-23.9611553,-46.2525505,Guarujá
01444210000808,"Praça DICRAN ECHREFIAN, 12, Presidente Altino, Osasco, São Paulo",-23.5325,-46.79167,Osasco
00063960003116,"Avenida RUDGE, 500, Bom Retiro, São Paulo, São Paulo",-23.523624,-46.6500239,São Paulo
16960314000257,"Rua JAPÃO, 37, Jd.Imperial, Atibaia, São Paulo",-23.11694,-46.55028,Atibaia
05927276000133,"Avenida SÃO JOÃO, 1115, Centro, Atibaia, São Paulo",-23.1132176,-46.5569796,Atibaia
45237535000119,"Rua MARECHAL ARGOLO FERRAO, 413, Vila Sabrina, São Paulo, São Paulo",-23.48663,-46.56651,São Paulo
07596045000110,"Rua Presidente Wenceslau Brás, 335, São Vicente, Mauá, São Paulo",-23.66778,-46.46139,Mauá
00063960003701,"Rua PADRE ADELINO, 685, Belém, São Paulo, São Paulo",-23.5439803,-46.5838146,São Paulo
00063960001334,"Rua BENEDITO FERNANDES, 270, Santo Amaro, São Paulo, São Paulo",-23.6610006,-46.7093906,São Paulo
00063960003973,"Avenida TUCUNARE, 80, TAMBORE, Barueri, São Paulo",-23.51056,-46.87611,Barueri
01444210000999,"Rua MAGALI WASSEL, 25, Jardim Itacolomi, Itapevi, São Paulo",-23.54889,-46.93417,Itapevi
02862774000157,"Avenida DOUTOR ERMILINDO MAFFEI, 1199, SAO LUIZ, Itu, São Paulo",-23.26417,-47.29917,Itu
09488612000140,"Avenida PADRE ANCHIETA, 1821, Stella Maris, Peruíbe, São Paulo",-24.32,-46.99833,Peruíbe
42462053000174,"Rua JOAO AMOS COMENIUS, 417, JARDIM SAO BERNARDO, São Paulo, São Paulo",-23.7576681,-46.704948,São Paulo
04202752000196,"Avenida Nove de Julho, 600, Vila Padre Bento, Itu, São Paulo",-23.2558383,-47.3125982,Itu
43428036000183,"Rua Lisa Ansorge, 27, Prque São Lucas, São Paulo, São Paulo",-23.6038195,-46.5381379,São Paulo
00063960004007,"Avenida CASSIANO RICARDO, 1993, Jardim Alvorada, São José dos Campos, São Paulo",-23.2280037,-45.9124721,São José dos Campos
09532081000145,"Rua NELLO BACCI, 121, TANQUE, Atibaia, São Paulo",-23.0445236,-46.5692836,Atibaia
40852213000166,"Rua JACI, 60, JD DO LAGO, Atibaia, São Paulo",-23.11694,-46.55028,Atibaia
35929117000210,"Avenida DOS IMIGRANTES, 2400, JARDIM AMERICA, Bragança Paulista, São Paulo",-22.9521237,-46.546414,Bragança Paulista
09532081000307,"Rua ANTONIO CUNHA LEITE, 2458, PORTAO, Atibaia, São Paulo",-23.2058183,-46.5886085,Atibaia
51158802000165,"Avenida SANTANA, 2813, NOVA GARDENIA, Atibaia, São Paulo",-23.11694,-46.55028,Atibaia
00063960007103,"Rodovia RAPOSO TAVARES, 23033, Granja Viana, Cotia, São Paulo",-23.5996855,-46.8473029,Cotia
08681896000123,"Avenida DOUTOR ERMELINDO MAFFEI, 1199, SAO LUIZ, Itu, São Paulo",-23.2642243,-47.280937,Itu
58283656000149,"Rua Barretos, 251, Mooca, São Paulo, São Paulo",-23.5631412,-46.5851009,São Paulo
01444210000484,"Estrada DO COPIUVA, 1985, Vila da Oportunidade, Carapicuíba, São Paulo",-23.5539916,-46.8262051,Carapicuíba
01444210000301,"Avenida CARLOS LACERDA, 2170, Pirajussara, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
10527727000185,"Avenida DR. ERMELINDO MAFFEI, 734, SAO LUIZ, Itu, São Paulo",-23.2645744,-47.2828289,Itu
25127914000149,"Rua AUGUSTO CARLOS BAUMAN, 980, Itaquera, São Paulo, São Paulo",-23.5354173,-46.4522131,São Paulo
06263725000159,"Avenida MARANHAO, 235, Parque Paraíso, Itapecerica da Serra, São Paulo",-23.711478,-46.8570274,Itapecerica da Serra
01444210001103,"Rodovia ENGENHEIRO RENE BENEDITO DA SILVA, 668, SAO JOAO, Itapevi, São Paulo",-23.54889,-46.93417,Itapevi
01444210001294,"Avenida CARMINE GRAGNANO, 798, Centro, Jandira, São Paulo",-23.5266948,-46.8948766,Jandira
01444210001456,"Rua DOLORES DE AQUINO, 1925, Jundiapeba, Mogi das Cruzes, São Paulo",-23.5453399,-46.2583235,Mogi das Cruzes
26208965000168,"Avenida CASSIANO RICARDO, 401, Pq. Residencial Aquarius, São José dos Campos, São Paulo",-23.2157301,-45.9094568,São José dos Campos
26208965000249,"Avenida DOUTOR ADHEMAR DE BARROS, 563, JD.SAO DIMAS, São José dos Campos, São Paulo",-23.1953942,-45.8909157,São José dos Campos
08944502000425,"Avenida 24A, 303, VILA ALEMA, Rio Claro, São Paulo",-22.41139,-47.56139,Rio Claro
49184166000102,"Rua TITO OLIANI, 1010, SAO JOAO CLIMARO, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
49265831000184,"Avenida DAS NACOES UNIDAS, 13947, Vila Gertrudes, São Paulo, São Paulo",-23.34969,-46.74632,Caieiras
58607052000100,"Avenida Do Vaticano, 39, Jd João XXIII, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
03685122000157,"Rua FRANCISCO INACIO SOLANO, 445, CANTINHO DO CEU, São Paulo, São Paulo",-23.7424958,-46.6618167,São Paulo
27504815000164,"Avenida SANTA MARINA, 2459, Vila Albertina, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
18716429000498,"Rua EDNA FERBER, 359, PARQUE BELEM, São Paulo, São Paulo",-23.4650898,-46.6842514,São Paulo
50948371000178,"Rua Marilia, 60, Vila Hortolandia, Jundiaí, São Paulo",-23.169235,-46.909441,Jundiaí
50948371000410,"Avenida Dos Imigrantes Italianos, 1973, Colonia, Jundiaí, São Paulo",-23.1882135,-46.8563349,Jundiaí
50948371000682,"Rua MARANHAO, 256, Jacaré, Cabreúva, São Paulo",-23.2495822,-47.0561778,Cabreúva
01444210001537,"Rua OTAVIO RODRIGUES BARBOSA, 219, VILA ROMANOPOLIS, Ferraz de Vasconcelos, São Paulo",-23.541155,-46.365145,Ferraz de Vasconcelos
02244743000132,"Avenida MATHEUS CONEGERO, 170, Pq. Bela Vista, Votorantim, São Paulo",-23.5424617,-47.4634582,Votorantim
63014377000381,"Avenida NAGIB FARAH MALUF, 100, Conj.Jose Bonifacio/Cohab II, São Paulo, São Paulo",-23.5386385,-46.4308871,São Paulo
63014377000462,"Avenida RAGUEB CHOHFI, 7001, JARDIM TRES MARIAS, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
07128576000188,"Rua Aricá -  Mirim, 63, Vila São Francisco, São Paulo, São Paulo",-23.5245532,-46.4917133,São Paulo
07128576000269,"Avenida RENATA, 346, CHACARA BELENZINHO, São Paulo, São Paulo",-23.5733062,-46.5413423,São Paulo
07128576000340,"Rua AGENOR DE BARROS, 211, Vila Ponte Rasa, São Paulo, São Paulo",-23.5088206,-46.4894631,São Paulo
07128576000501,"Avenida ARQUITETO VILANOVA ARTIGAS, 132, CONJ HABIT. TEOTONIO VILELA, São Paulo, São Paulo",-23.6133707,-46.5009539,São Paulo
07128576000692,"Avenida cangaiba, 1659, CANGAIBA, São Paulo, São Paulo",-23.5087736,-46.5389309,São Paulo
10854452000194,"Estrada Da Ligação, 281, Jd.Monte Verde, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
07128576000773,"Avenida RAGUEB CHOHFI, 4831, Jardim Iguatemi, São Paulo, São Paulo",-23.5944434,-46.4386057,São Paulo
07128576000420,"Avenida VEREADOR ABEL FERREIRA, 2022, Chacara Mafalda, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
50974732000150,"Rua JOAO FERRARA, 233, Jd. Cica, Jundiaí, São Paulo",-23.2054072,-46.8829113,Jundiaí
50974732000231,"Rua ROMEU SECKLER MACHADO, 105, Parque Eloy Chaves, Jundiaí, São Paulo",-23.18639,-46.88417,Jundiaí
50974732000401,"Rua HISASCHI NAGAOKA, 3595, Jardim São Vicente, Jundiaí, São Paulo",-23.1451635,-46.9157263,Jundiaí
50974732000312,"Avenida ANTÔNIO FREDERICO OZANAN, 6001, Vila Rio Branco, Jundiaí, São Paulo",-23.172492,-46.8916714,Jundiaí
50974732000584,"Rua MARIA JOSÉ RODRIGUES, 90, Jd.Santa Lucia, Campo Limpo Paulista, São Paulo",-23.2104628,-46.7946342,Campo Limpo Paulista
50974732000746,"Avenida DUQUE DE CAXIAS, 2395, JD PROMECA, Várzea Paulista, São Paulo",-23.21139,-46.82833,Várzea Paulista
